Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR6281997	2021-12-18 03:46:02	2022-08-01 00:02:56	26282976	7849513185	26282976	298	2707	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6281/ERR6281997/ERR6281997.lite.1	ERX5916685	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP127050	PRJEB43119	NA	790539	ERS5759314	SAMEA8072152	simple	408170	human gut metagenome	SAMEA8072152	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA5226386	NA	public	C48029AC67DF8EE8E2672310A3E2BCE0	1F0F4750B6234CC9E5C09B1072D1BE66
ERR6282298	2021-12-18 03:46:02	2022-07-29 17:15:49	45935289	13174214195	45935289	286	4548	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR006/6282/ERR6282298/ERR6282298.lite.1	ERX5916986	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP127050	PRJEB43119	NA	790539	ERS5759316	SAMEA8072154	simple	408170	human gut metagenome	SAMEA8072154	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA5228901	NA	public	03F11FE4893AD6E109D18B851A8814E2	4AF1CE4E7B23B312B2B420BE5587FD3D
ERR6281944	2021-12-18 03:46:02	2022-07-14 06:08:47	19713182	5836352614	19713182	296	2013	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR006/6281/ERR6281944/ERR6281944.lite.1	ERX5916656	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP127050	PRJEB43119	NA	790539	ERS5759317	SAMEA8072155	simple	408170	human gut metagenome	SAMEA8072155	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA5225458	NA	public	562ECF795AFDAD007AFBD826BE282402	035C1C929EB92E844C9BD4ADE170E145
ERR6281939	2021-12-18 03:46:02	2022-07-26 13:44:55	8802323	2610377258	8802323	296	899	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR006/6281/ERR6281939/ERR6281939.lite.1	ERX5916651	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP127050	PRJEB43119	NA	790539	ERS5759318	SAMEA8072156	simple	408170	human gut metagenome	SAMEA8072156	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA5224535	NA	public	FACABDE5C7B53CE3BEC0DDAE63470758	DA63A3C37F08D8D0DADE080D93DF2593
ERR6282070	2021-12-18 03:46:02	2022-07-18 13:32:43	43799421	13073716519	43799421	298	4473	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR006/6282/ERR6282070/ERR6282070.lite.1	ERX5916758	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP127050	PRJEB43119	NA	790539	ERS5759319	SAMEA8072157	simple	408170	human gut metagenome	SAMEA8072157	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA5226876	NA	public	9DECC8455FFD74535E359C11DFB2A5E9	0CDCF4D5E2C40948F5F7E5F53CF42107
ERR6282137	2021-12-18 03:46:02	2022-07-26 14:28:24	57123253	17015414978	57123253	297	5978	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR006/6282/ERR6282137/ERR6282137.lite.1	ERX5916825	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP127050	PRJEB43119	NA	790539	ERS5759320	SAMEA8072158	simple	408170	human gut metagenome	SAMEA8072158	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA5228276	NA	public	910301EECB38FD7F5F351152AF16956B	F7930972692D2B8A55F063068B66EBD8
ERR6282383	2021-12-18 03:46:02	2022-07-18 23:18:51	73928100	21966870630	73928100	297	7677	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR006/6282/ERR6282383/ERR6282383.lite.1	ERX5917071	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP127050	PRJEB43119	NA	790539	ERS5759321	SAMEA8072159	simple	408170	human gut metagenome	SAMEA8072159	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA5229691	NA	public	D499ADB48D308C9C5C9B6B0884592E8C	54C24A244C16C22B436CD50EB328585B
ERR6281677	2021-12-18 03:46:02	2022-07-26 13:39:32	9000378	2678204758	9000378	297	928	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR006/6281/ERR6281677/ERR6281677.lite.1	ERX5916432	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP127050	PRJEB43119	NA	790539	ERS5759322	SAMEA8072160	simple	408170	human gut metagenome	SAMEA8072160	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA5223333	NA	public	F8676100730429F69B7D7DA0282B622B	A59FFDD0795222B7941EC24B01FAF742
ERR6281658	2021-12-18 03:46:02	2022-07-21 16:20:05	23033521	6863535595	23033521	297	2372	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6281/ERR6281658/ERR6281658.lite.1	ERX5916431	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP127050	PRJEB43119	NA	790539	ERS5759323	SAMEA8072161	simple	408170	human gut metagenome	SAMEA8072161	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA5223265	NA	public	3BCF0BEA906D4345FC910C4EF9CFB80E	8DCDAAED056CE3CFAFC4A8279483A681
ERR6281586	2021-12-18 03:46:02	2022-07-16 07:30:55	24297152	7129528433	24297152	293	2453	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR006/6281/ERR6281586/ERR6281586.lite.1	ERX5916393	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP127050	PRJEB43119	NA	790539	ERS5759324	SAMEA8072162	simple	408170	human gut metagenome	SAMEA8072162	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA5223088	NA	public	6DDE79F830F53388CA86AC89BF4415C4	DB47FAA25406AC629DD562D287F7793B
