Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR9207285	2019-09-09 12:23:05	2019-06-06 12:23:18	85922	25948444	85922	302	14	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/207/SRR9207285.sralite.1	SRX5978351	Ahn_Mel01_16S	AMPLICON	PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP197281	PRJNA541981	NA	541981	SRS4740247	SAMN11605812	simple	408170	human gut metagenome	Ahn.Mel01	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	NYU SCHOOL OF MEDICINE	SRA894672	NA	public	5122D2264042F6476A50FD85F42B5A3F	BB0FA55E43177641070986461B830846
SRR9207286	2019-09-09 12:23:05	2019-06-06 12:23:45	89272	26960144	89272	302	14	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/207/SRR9207286.sralite.1	SRX5978350	Ahn_Mel02_16S	AMPLICON	PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP197281	PRJNA541981	NA	541981	SRS4740249	SAMN11605813	simple	408170	human gut metagenome	Ahn.Mel02	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	NYU SCHOOL OF MEDICINE	SRA894672	NA	public	652AD87B75BB5D53A6C8F1A62665C006	AEB65CBCC79BFB67BF591ABEB3311DBB
SRR9207287	2019-09-09 12:23:05	2019-06-06 12:23:25	87021	26280342	87021	302	14	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/207/SRR9207287.sralite.1	SRX5978349	Ahn_Mel03_16S	AMPLICON	PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP197281	PRJNA541981	NA	541981	SRS4740250	SAMN11605814	simple	408170	human gut metagenome	Ahn.Mel03	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	NYU SCHOOL OF MEDICINE	SRA894672	NA	public	978A7980CBC292D9D179D13CD80A445B	03CDA8DAE6E39FFCD6EB146557205755
SRR9207288	2019-09-09 12:23:05	2019-06-06 12:23:25	76528	23111456	76528	302	12	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/207/SRR9207288.sralite.1	SRX5978348	Ahn_Mel04_16S	AMPLICON	PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP197281	PRJNA541981	NA	541981	SRS4740266	SAMN11605815	simple	408170	human gut metagenome	Ahn.Mel04	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	NYU SCHOOL OF MEDICINE	SRA894672	NA	public	3449D537AFC3B46511959A771F9D3E01	AD4C8FF95C884938B9F378A77EF877CA
SRR9207289	2019-09-09 12:23:05	2019-06-06 12:23:49	86474	26115148	86474	302	14	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/207/SRR9207289.sralite.1	SRX5978347	Ahn_Mel05_16S	AMPLICON	PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP197281	PRJNA541981	NA	541981	SRS4740268	SAMN11605816	simple	408170	human gut metagenome	Ahn.Mel05	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	NYU SCHOOL OF MEDICINE	SRA894672	NA	public	9C3A0399D0D7886C5879204D28D3D87A	9AAF75E81F11BF31EE1D315FDBDD1568
SRR9207290	2019-09-09 12:23:05	2019-06-06 12:23:47	79017	23863134	79017	302	12	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/207/SRR9207290.sralite.1	SRX5978346	Ahn_Mel06_16S	AMPLICON	PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP197281	PRJNA541981	NA	541981	SRS4740226	SAMN11605817	simple	408170	human gut metagenome	Ahn.Mel06	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	NYU SCHOOL OF MEDICINE	SRA894672	NA	public	5F5CEC9D55924BBE4B67F938DCBF4216	EF063C2252E24042B044BAE07E6E28A2
SRR9207291	2019-09-09 12:23:05	2019-06-06 12:23:45	72889	22012478	72889	302	11	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/207/SRR9207291.sralite.1	SRX5978345	Ahn_Mel07_16S	AMPLICON	PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP197281	PRJNA541981	NA	541981	SRS4740225	SAMN11605818	simple	408170	human gut metagenome	Ahn.Mel07	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	NYU SCHOOL OF MEDICINE	SRA894672	NA	public	ECC3B16D7B1CCC78EDB73BFEA1A10852	52C0704B4DDB2EF075B84E007A43CCD2
SRR9207292	2019-09-09 12:23:05	2019-06-06 12:23:47	59923	18096746	59923	302	9	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/207/SRR9207292.sralite.1	SRX5978344	Ahn_Mel08_16S	AMPLICON	PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP197281	PRJNA541981	NA	541981	SRS4740224	SAMN11605819	simple	408170	human gut metagenome	Ahn.Mel08	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	NYU SCHOOL OF MEDICINE	SRA894672	NA	public	DDEADC424B9973D6055B32A71A0ADDC0	8ABC9A5D2A9C2C6BEFF7E5E517B291E6
SRR9207293	2019-09-09 12:23:05	2019-06-06 12:23:40	55921	16888142	55921	302	8	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/207/SRR9207293.sralite.1	SRX5978343	Ahn_Mel09_16S	AMPLICON	PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP197281	PRJNA541981	NA	541981	SRS4740223	SAMN11605820	simple	408170	human gut metagenome	Ahn.Mel09	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	NYU SCHOOL OF MEDICINE	SRA894672	NA	public	C4550EB5B1A252DC7743B5E886120263	7FCEF468F0E15E99D38BD39342A846A7
SRR9207294	2019-09-09 12:23:05	2019-06-06 12:23:45	66527	20091154	66527	302	11	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/207/SRR9207294.sralite.1	SRX5978342	Ahn_Mel10_16S	AMPLICON	PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina MiSeq	SRP197281	PRJNA541981	NA	541981	SRS4740248	SAMN11605821	simple	408170	human gut metagenome	Ahn.Mel10	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	NYU SCHOOL OF MEDICINE	SRA894672	NA	public	10401B2457A4E81D1A6BB959431716F3	C48AEE8EB6A5EA4CD45A8485A904942F
