Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR2005636	2015-05-01 17:38:13	2015-05-01 17:37:06	169448	32002252	151264	188	19	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/005/SRR2005636/SRR2005636.sralite.1	SRX1015708	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP057859	PRJNA281366	NA	281366	SRS927135	SAMN03576380	simple	539655	human skin metagenome	SKCT13_b2_14	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	CENTRE FOR INTEGRATIVE BIOLOGY	SRA264982	NA	public	BF3614ACA4F9437487ECB5493F2D5E8E	7FF6B467027F2AEE6DD7E446A85CF9CE
SRR2005637	2015-05-01 17:38:13	2015-05-01 17:36:50	25624	3612951	10616	140	2	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/005/SRR2005637/SRR2005637.sralite.1	SRX1015709	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP057859	PRJNA281366	NA	281366	SRS927136	SAMN03576381	simple	539655	human skin metagenome	SKCT13_b2_15	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	CENTRE FOR INTEGRATIVE BIOLOGY	SRA264982	NA	public	C7B8EAEA47BFC4E1E0107F84880A8C35	4196021D1BE0EA1A0F9F8689996662C4
SRR2005638	2015-05-01 17:38:13	2015-05-01 17:36:53	39155	5457914	15610	139	3	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/005/SRR2005638/SRR2005638.sralite.1	SRX1015710	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP057859	PRJNA281366	NA	281366	SRS927137	SAMN03576382	simple	539655	human skin metagenome	SKCT13_b2_16	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	CENTRE FOR INTEGRATIVE BIOLOGY	SRA264982	NA	public	CEBDB6F7FF6927FAA1C3014F4017071C	B98D0C8B1EE662BC3B782336094E4014
SRR2005639	2015-05-01 17:38:13	2015-05-01 17:36:58	61885	10460893	43068	169	6	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/005/SRR2005639/SRR2005639.sralite.1	SRX1015713	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP057859	PRJNA281366	NA	281366	SRS927138	SAMN03576383	simple	539655	human skin metagenome	SKCT13_b2_17	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	CENTRE FOR INTEGRATIVE BIOLOGY	SRA264982	NA	public	591E1181728EA2FA9586DE69E3673410	B99CA64D17247631E8881093ECE18136
SRR2005640	2015-05-01 18:31:16	2015-05-01 18:28:55	4973681	987213731	4935392	198	618	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/005/SRR2005640/SRR2005640.sralite.1	SRX1015716	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP057859	PRJNA281366	NA	281366	SRS927139	SAMN03576384	simple	539655	human skin metagenome	SKCT13_b2_18	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	CENTRE FOR INTEGRATIVE BIOLOGY	SRA264982	NA	public	36A440C4EAF2B9D60EBD2EB47B076E9B	76014B788700463C0F86D2A3460EE02D
SRR2005642	2015-05-01 18:21:15	2015-05-01 18:19:50	22693	3210673	9513	141	2	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/005/SRR2005642/SRR2005642.sralite.1	SRX1015718	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP057859	PRJNA281366	NA	281366	SRS927140	SAMN03576385	simple	539655	human skin metagenome	SKCT13_b2_19	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	CENTRE FOR INTEGRATIVE BIOLOGY	SRA264982	NA	public	F8488A2F8DE8DCC3DDE80163FD857B26	3AA1017B0CF3186E84E51E1FE6ED562C
SRR2005652	2015-05-01 18:27:15	2015-05-01 18:24:50	2664146	527717974	2629214	198	324	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/005/SRR2005652/SRR2005652.sralite.1	SRX1015741	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP057859	PRJNA281366	NA	281366	SRS927152	SAMN03576369	simple	539655	human skin metagenome	SKCT13_b2_2	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	CENTRE FOR INTEGRATIVE BIOLOGY	SRA264982	NA	public	21E4F0F13A82396CFD97903C1863A284	3BC8CA3D85D11AA0F523F2D8D6CE4C89
SRR2005643	2015-05-01 18:23:15	2015-05-01 18:21:49	2161094	424835477	2103351	196	262	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/005/SRR2005643/SRR2005643.sralite.1	SRX1015719	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP057859	PRJNA281366	NA	281366	SRS927141	SAMN03576386	simple	539655	human skin metagenome	SKCT13_b2_20	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	CENTRE FOR INTEGRATIVE BIOLOGY	SRA264982	NA	public	40D15AD828B1EF0CE47D46211E9D2DE4	C5E4E1753C263B21CCE2DC117D0588AE
SRR2005644	2015-05-01 18:23:15	2015-05-01 18:20:14	464575	90755506	444686	195	54	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/005/SRR2005644/SRR2005644.sralite.1	SRX1015720	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP057859	PRJNA281366	NA	281366	SRS927142	SAMN03576387	simple	539655	human skin metagenome	SKCT13_b2_21	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	CENTRE FOR INTEGRATIVE BIOLOGY	SRA264982	NA	public	BC9A0468A32028AF4ED0B042EBC357BF	E4743BD2DD5FFDE2F3F526ECACFCEBB2
SRR2005645	2015-05-01 18:23:15	2015-05-01 18:21:48	2324049	455071101	2234507	195	272	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/005/SRR2005645/SRR2005645.sralite.1	SRX1015722	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP057859	PRJNA281366	NA	281366	SRS927144	SAMN03576388	simple	539655	human skin metagenome	SKCT13_b2_22	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	CENTRE FOR INTEGRATIVE BIOLOGY	SRA264982	NA	public	EF9A541E964C91762E3DDFD8C0800095	13865BBAC4E48B98692971122E60C746
