Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR13128012	2020-11-25 14:54:00	2020-11-24 15:46:27	2480208	21331978947	0	8600	11673	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13128/SRR13128012/SRR13128012.lite.1	SRX9569059	Zymo_D6331_ULI	WGA	size fractionation	METAGENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP293993	PRJNA680590	NA	680590	SRS7763867	SAMN16885726	simple	1235509	synthetic metagenome	Zymo_D6331	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	PACIFIC BIOSCIENCES	SRA1163367	NA	public	AEC9427C44208245D0B74456E53C9055	5C21C96A75E6913A9C543EB69208C318
SRR13128013	2020-11-25 15:00:40	2020-11-24 15:53:39	2770833	25783223248	0	9305	14561	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13128/SRR13128013/SRR13128013.lite.1	SRX9569058	Zymo_D6331_LOW	WGS	size fractionation	METAGENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP293993	PRJNA680590	NA	680590	SRS7763867	SAMN16885726	simple	1235509	synthetic metagenome	Zymo_D6331	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	PACIFIC BIOSCIENCES	SRA1163367	NA	public	BAD5F5C4DB1FE15731ED5AB3A89B611F	91E73A61CBD64844180DA710D661407C
SRR13128014	2020-11-25 01:47:33	2020-11-24 15:42:37	1978852	17993566711	0	9092	10094	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR013/13128/SRR13128014/SRR13128014.lite.1	SRX9569057	Zymo_D6331_STD	WGS	size fractionation	METAGENOMIC	SINGLE	0	0	PACBIO_SMRT	Sequel II	SRP293993	PRJNA680590	NA	680590	SRS7763867	SAMN16885726	simple	1235509	synthetic metagenome	Zymo_D6331	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	PACIFIC BIOSCIENCES	SRA1163367	NA	public	EC45A23172E0F064D51C05ADC48B4961	DA57DE7E87C4F8DF9BC68B45363C341A
ERR9765750	2022-05-25 21:11:41	2022-06-25 04:08:51	2648025	375813418	0	141	263	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9765/ERR9765750/ERR9765750.lite.1	ERX9314119	MOCK_001_Ion_Proton	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ION_TORRENT	Ion Torrent Proton	ERP137731	PRJEB52977	NA	842327	ERS12045817	SAMEA14435832	simple	1235509	synthetic metagenome	SAMEA14435832	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	INSTITUT NATIONAL POUR LA RECHERCHE AGRONOMIQUE (F	ERA14644640	NA	public	485F0AEC3C54B941AF5A42A01E88C7D7	9DFD660D8BA330883164C3A1BC18D952
ERR9765751	2022-05-25 21:11:41	2022-06-25 04:08:32	1607073	230685823	0	143	162	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR009/9765/ERR9765751/ERR9765751.lite.1	ERX9314119	MOCK_001_Ion_Proton	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ION_TORRENT	Ion Torrent Proton	ERP137731	PRJEB52977	NA	842327	ERS12045817	SAMEA14435832	simple	1235509	synthetic metagenome	SAMEA14435832	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	INSTITUT NATIONAL POUR LA RECHERCHE AGRONOMIQUE (F	ERA14644640	NA	public	15871A629FD7B634F3B71E40E37D46C5	3D6646FC4D7AB23F255D0899082B0FAB
ERR9765752	2022-05-25 21:11:41	2022-06-25 04:08:21	1446194	205391067	0	142	145	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9765/ERR9765752/ERR9765752.lite.1	ERX9314119	MOCK_001_Ion_Proton	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ION_TORRENT	Ion Torrent Proton	ERP137731	PRJEB52977	NA	842327	ERS12045817	SAMEA14435832	simple	1235509	synthetic metagenome	SAMEA14435832	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	INSTITUT NATIONAL POUR LA RECHERCHE AGRONOMIQUE (F	ERA14644640	NA	public	B84B8C625332BBB3C7BBA1B103557373	F30956DF7DDEF438F76AA3C05FB7EB17
ERR9765753	2022-05-25 21:11:41	2022-06-25 04:08:43	2572641	366482084	0	142	259	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9765/ERR9765753/ERR9765753.lite.1	ERX9314119	MOCK_001_Ion_Proton	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ION_TORRENT	Ion Torrent Proton	ERP137731	PRJEB52977	NA	842327	ERS12045817	SAMEA14435832	simple	1235509	synthetic metagenome	SAMEA14435832	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	INSTITUT NATIONAL POUR LA RECHERCHE AGRONOMIQUE (F	ERA14644640	NA	public	B1330B535B7B91142B12F93143948DAD	1F286095ED8D1F7B94BD85A518663DD9
ERR9765754	2022-05-25 21:11:41	2022-06-25 04:08:53	2626070	381684852	0	145	266	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9765/ERR9765754/ERR9765754.lite.1	ERX9314119	MOCK_001_Ion_Proton	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ION_TORRENT	Ion Torrent Proton	ERP137731	PRJEB52977	NA	842327	ERS12045817	SAMEA14435832	simple	1235509	synthetic metagenome	SAMEA14435832	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	INSTITUT NATIONAL POUR LA RECHERCHE AGRONOMIQUE (F	ERA14644640	NA	public	FD768F264F892C173407D3BCE743F822	CE0EA0393BB402540618BAAC549CB240
ERR9765755	2022-05-25 21:11:41	2022-06-25 04:08:56	2637684	377214485	0	143	264	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9765/ERR9765755/ERR9765755.lite.1	ERX9314119	MOCK_001_Ion_Proton	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ION_TORRENT	Ion Torrent Proton	ERP137731	PRJEB52977	NA	842327	ERS12045817	SAMEA14435832	simple	1235509	synthetic metagenome	SAMEA14435832	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	INSTITUT NATIONAL POUR LA RECHERCHE AGRONOMIQUE (F	ERA14644640	NA	public	3E79D7CCEBD629F57E9BA975AD4D20E5	A87E895B44DEA384056370A7072A20BC
ERR9765756	2022-05-25 21:11:41	2022-06-25 04:09:07	2629980	378141294	0	143	266	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9765/ERR9765756/ERR9765756.lite.1	ERX9314119	MOCK_001_Ion_Proton	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ION_TORRENT	Ion Torrent Proton	ERP137731	PRJEB52977	NA	842327	ERS12045817	SAMEA14435832	simple	1235509	synthetic metagenome	SAMEA14435832	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	INSTITUT NATIONAL POUR LA RECHERCHE AGRONOMIQUE (F	ERA14644640	NA	public	D819FE47F0DAA2DFF4725C877204EF06	8FF818F9ED5B583102380BCB98309283
ERR9765757	2022-05-25 21:11:41	2022-06-25 04:08:49	2680913	391778595	0	146	273	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR009/9765/ERR9765757/ERR9765757.lite.1	ERX9314119	MOCK_001_Ion_Proton	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ION_TORRENT	Ion Torrent Proton	ERP137731	PRJEB52977	NA	842327	ERS12045817	SAMEA14435832	simple	1235509	synthetic metagenome	SAMEA14435832	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	INSTITUT NATIONAL POUR LA RECHERCHE AGRONOMIQUE (F	ERA14644640	NA	public	82E83CD6FF22A1AD33299662EBEDBA41	854DBE1B079A58E0C310A4EEC4DC0BD6
ERR9765758	2022-05-25 21:11:41	2022-06-25 04:08:18	1157964	165069902	0	142	116	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9765/ERR9765758/ERR9765758.lite.1	ERX9314119	MOCK_001_Ion_Proton	WGS	RANDOM	METAGENOMIC	SINGLE	0	0	ION_TORRENT	Ion Torrent Proton	ERP137731	PRJEB52977	NA	842327	ERS12045817	SAMEA14435832	simple	1235509	synthetic metagenome	SAMEA14435832	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	INSTITUT NATIONAL POUR LA RECHERCHE AGRONOMIQUE (F	ERA14644640	NA	public	01A40306F655CF4FD1B772F6C9C259EC	2349DA1A44B9AE5A6D7BCDFB07C204C3
ERR9765742	2022-05-25 21:11:41	2022-06-25 04:32:27	70843444	7077768031	0	99	4115	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9765/ERR9765742/ERR9765742.lite.1	ERX9314112	MOCK_001_DNBSEQ_G400	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	DNBSEQ	DNBSEQ-G400	ERP137731	PRJEB52977	NA	842327	ERS12045817	SAMEA14435832	simple	1235509	synthetic metagenome	SAMEA14435832	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	INSTITUT NATIONAL POUR LA RECHERCHE AGRONOMIQUE (F	ERA14644640	NA	public	38BB19219E03EA9FDAD098566AB0F094	00333467775D998AEF0850129C2F3A0E
