Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR1776925	2017-01-08 10:33:13	2017-01-08 10:54:17	1	502	1	502	0	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/ERR001/1776/ERR1776925/ERR1776925.1	ERX1841918	unspecified	AMPLICON	RANDOM	METAGENOMIC	PAIRED	500	0	ILLUMINA	Illumina MiSeq	ERP020739	PRJEB18780	NA	360524	ERS1491307	SAMEA39894418	simple	1879010	Bacillota bacterium	SAMEA39894418	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF GLASGOW	ERA786139	NA	public	1545949C01C77D1919D6C7B5C38FFB71	11A9FE3003A5913BB937E9DCA9CDBA12
ERR1776926	2017-01-08 10:33:13	2017-01-08 10:54:20	20	8643	20	432	0	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/776/ERR1776926.sralite.1	ERX1841919	unspecified	AMPLICON	RANDOM	METAGENOMIC	PAIRED	500	0	ILLUMINA	Illumina MiSeq	ERP020739	PRJEB18780	NA	360524	ERS1491308	SAMEA39895168	simple	1879010	Bacillota bacterium	SAMEA39895168	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF GLASGOW	ERA786139	NA	public	2C25A8701401CDA1EB3B478DAFF4B34C	A679AA5F1C0777625A5DE86DDE8D2FBF
ERR1776951	2017-01-08 10:33:13	2022-07-18 01:01:18	16912	8308584	16912	491	5	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR001/1776/ERR1776951/ERR1776951.lite.2	ERX1841944	unspecified	AMPLICON	RANDOM	METAGENOMIC	PAIRED	500	0	ILLUMINA	Illumina MiSeq	ERP020739	PRJEB18780	NA	360524	ERS1491309	SAMEA39895918	simple	1879010	Bacillota bacterium	SAMEA39895918	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF GLASGOW	ERA786139	NA	public	A5A39F7A61920848EB739554D7F37865	BD6AEC861A915FD11CCC699EF459C16C
ERR1776952	2017-01-08 10:33:13	2017-01-08 10:56:10	39764	18875828	39764	474	11	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/776/ERR1776952.sralite.1	ERX1841945	unspecified	AMPLICON	RANDOM	METAGENOMIC	PAIRED	500	0	ILLUMINA	Illumina MiSeq	ERP020739	PRJEB18780	NA	360524	ERS1491310	SAMEA39896668	simple	1879010	Bacillota bacterium	SAMEA39896668	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF GLASGOW	ERA786139	NA	public	C92F2E44A062411F7E6BB56D6FF9AFF6	F6E0A02B41D7C34B429AF13DCC728944
ERR1776976	2017-01-08 10:33:13	2022-07-14 08:52:37	6253	3059027	6253	489	1	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR001/1776/ERR1776976/ERR1776976.lite.2	ERX1841969	unspecified	AMPLICON	RANDOM	METAGENOMIC	PAIRED	500	0	ILLUMINA	Illumina MiSeq	ERP020739	PRJEB18780	NA	360524	ERS1491311	SAMEA39897418	simple	1879010	Bacillota bacterium	SAMEA39897418	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF GLASGOW	ERA786139	NA	public	83961E455D6A7C4384833F4F2B01A9CF	7B83B9B12422BA87D214564BCE23A2EC
ERR1776977	2017-01-08 10:33:13	2017-01-08 10:58:21	13433	6297992	13433	468	3	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/776/ERR1776977.sralite.1	ERX1841970	unspecified	AMPLICON	RANDOM	METAGENOMIC	PAIRED	500	0	ILLUMINA	Illumina MiSeq	ERP020739	PRJEB18780	NA	360524	ERS1491312	SAMEA39898168	simple	1879010	Bacillota bacterium	SAMEA39898168	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF GLASGOW	ERA786139	NA	public	33C6E046608C0D9563AFCD378970AF6D	63C4FF1C4E69026D0BC6BA7EB6063638
ERR1776978	2017-01-08 10:33:13	2017-01-08 10:58:27	40766	17855034	40766	437	11	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/776/ERR1776978.sralite.1	ERX1841971	unspecified	AMPLICON	RANDOM	METAGENOMIC	PAIRED	500	0	ILLUMINA	Illumina MiSeq	ERP020739	PRJEB18780	NA	360524	ERS1491313	SAMEA39898918	simple	1879010	Bacillota bacterium	SAMEA39898918	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF GLASGOW	ERA786139	NA	public	0B3E6C896E3F4B50F04C3D18AE2A1282	7D78CC1513067D1752418EDCE773658D
ERR1776919	2017-01-08 10:33:13	2017-01-08 10:53:55	27363	13398066	27363	489	8	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/776/ERR1776919.sralite.1	ERX1841912	unspecified	AMPLICON	RANDOM	METAGENOMIC	PAIRED	500	0	ILLUMINA	Illumina MiSeq	ERP020739	PRJEB18780	NA	360524	ERS1491515	SAMEA40050418	simple	1879010	Bacillota bacterium	SAMEA40050418	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF GLASGOW	ERA786139	NA	public	34790A59EBAA4FFF70CE08F47B6F0DEA	2D7A7616C4AFE37E7CB41DF9CCAD5662
ERR1776920	2017-01-08 10:33:13	2017-01-08 10:53:58	66793	31415350	66793	470	18	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/776/ERR1776920.sralite.1	ERX1841913	unspecified	AMPLICON	RANDOM	METAGENOMIC	PAIRED	500	0	ILLUMINA	Illumina MiSeq	ERP020739	PRJEB18780	NA	360524	ERS1491516	SAMEA40051168	simple	1879010	Bacillota bacterium	SAMEA40051168	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF GLASGOW	ERA786139	NA	public	C67123B6DEA9C376BA7A4412D7F5FF05	21D8CC194D881FC9A56815D3EFCCBAC9
ERR1776921	2017-01-08 10:33:13	2022-07-22 09:44:10	12938	6331190	12938	489	4	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/ERR001/1776/ERR1776921/ERR1776921.lite.2	ERX1841914	unspecified	AMPLICON	RANDOM	METAGENOMIC	PAIRED	500	0	ILLUMINA	Illumina MiSeq	ERP020739	PRJEB18780	NA	360524	ERS1491517	SAMEA40051918	simple	1879010	Bacillota bacterium	SAMEA40051918	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF GLASGOW	ERA786139	NA	public	2341285042F0EB867E30079FA103D33A	1A59B442BCF8151E557C493D56138774
