Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR9709282	2022-05-13 05:09:09	2022-05-15 03:12:09	73912508	22210287060	73912508	300	7356	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9709/ERR9709282/ERR9709282.lite.1	ERX9258604	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP132229	PRJEB47909	NA	840216	ERS11960935	SAMEA14367119	simple	408170	human gut metagenome	SAMEA14367119	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA13835469	NA	public	10626FE5465960332C4D5835EF6342F3	52A28C5F8A6F4D7A558CE76326AC1406
ERR9709290	2022-05-13 05:09:09	2022-05-15 02:53:25	51762729	15546645298	51762729	300	5324	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR009/9709/ERR9709290/ERR9709290.lite.1	ERX9258612	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP132229	PRJEB47909	NA	840216	ERS11960950	SAMEA14367134	simple	408170	human gut metagenome	SAMEA14367134	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA13837076	NA	public	F796BF59118926EAD2C3562317199467	36D6E979C6E723F8A37EC84FA3190597
ERR9709255	2022-05-13 05:09:08	2022-05-15 02:40:35	28603774	8552496471	28603774	298	2678	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9709/ERR9709255/ERR9709255.lite.1	ERX9258586	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP132229	PRJEB47909	NA	840216	ERS11960953	SAMEA14367137	simple	408170	human gut metagenome	SAMEA14367137	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA13834301	NA	public	5BAD3A341DC7A6E03E5108428885D1E6	4963216BC2D6A4468AD52EE98F5A1813
ERR9709279	2022-05-13 05:09:09	2022-05-15 02:45:49	34234328	10234864873	34234328	298	3181	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9709/ERR9709279/ERR9709279.lite.1	ERX9258601	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP132229	PRJEB47909	NA	840216	ERS11960954	SAMEA14367138	simple	408170	human gut metagenome	SAMEA14367138	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA13834874	NA	public	FF2FC87EFD11E296D7EED8FEC286FBC7	5DA41FDE19E971515675E93490CDE32C
ERR9709276	2022-05-13 05:09:08	2022-05-15 02:38:28	29137938	8721613367	29137938	299	2717	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9709/ERR9709276/ERR9709276.lite.1	ERX9258598	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP132229	PRJEB47909	NA	840216	ERS11960958	SAMEA14367142	simple	408170	human gut metagenome	SAMEA14367142	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA13834562	NA	public	D84C58A6EB2C95249050F6FE5EE45834	9639DCEFBB57796E84B604F8FF23399D
ERR9709291	2022-05-13 05:09:09	2022-05-15 02:54:37	35231136	10585030890	35231136	300	3529	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR009/9709/ERR9709291/ERR9709291.lite.1	ERX9258613	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP132229	PRJEB47909	NA	840216	ERS11960959	SAMEA14367143	simple	408170	human gut metagenome	SAMEA14367143	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA13837217	NA	public	A188FCADE3A1E12FBE99DA5840F1D72A	9D4FF1896BD91EFC7417AB3E5D8238FF
ERR9709322	2022-05-13 05:09:09	2022-05-15 03:14:58	54923135	16439548308	54923135	299	5121	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR009/9709/ERR9709322/ERR9709322.lite.1	ERX9258644	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP132229	PRJEB47909	NA	840216	ERS11960962	SAMEA14367146	simple	408170	human gut metagenome	SAMEA14367146	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA13839539	NA	public	0660D3F14B3E67145ED0CE27C1BE0B07	1F1DBE6FD5F4CE86C37DB5A6E9E64D69
ERR9709278	2022-05-13 05:09:08	2022-05-15 02:36:08	17734463	5294414057	17734463	298	1645	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9709/ERR9709278/ERR9709278.lite.1	ERX9258600	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP132229	PRJEB47909	NA	840216	ERS11960963	SAMEA14367147	simple	408170	human gut metagenome	SAMEA14367147	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA13834702	NA	public	342EF894CA63732B5ACD80864F62EACE	5ED7D6ABF145954FCC9980FE125E0C17
ERR9709307	2022-05-13 05:09:09	2022-05-15 02:58:01	30321368	9071849695	30321368	299	2913	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR009/9709/ERR9709307/ERR9709307.lite.1	ERX9258629	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP132229	PRJEB47909	NA	840216	ERS11960964	SAMEA14367148	simple	408170	human gut metagenome	SAMEA14367148	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA13838165	NA	public	9ABDBEC92E8629F9AF114C749AE017AB	5E392A7E5490425544D8CD5A43FFF3F1
ERR9709285	2022-05-13 05:09:09	2022-05-15 02:38:40	22066039	6592215586	22066039	298	2067	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR009/9709/ERR9709285/ERR9709285.lite.1	ERX9258607	NA	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	unspecified	ERP132229	PRJEB47909	NA	840216	ERS11960965	SAMEA14367149	simple	408170	human gut metagenome	SAMEA14367149	NA	NA	NA	NA	NA	NA	no	NA	NA	NA	NA	UNIVERSITY OF TRENTO	ERA13836422	NA	public	57D0E18E3A960A52906CFF37F699ED3B	6F90C9A54874A4BA45B16547418975F9
